"LHS","RHS","support","confidence","lift","itemset"
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rhizobiales Methylobacteriaceae Methylobacterium,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00137204864292322,1,1.02255766233885,735
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rhizobiales Methylobacteriaceae Methylobacterium,device=membrane}","{Classification=Rare}",0.00121562615920233,1,1.02255766233885,737
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rhizobiales Methylobacteriaceae Methylobacterium}","{Classification=Rare}",0.00143014842259098,1,1.02255766233885,738
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Loktanella,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.001130711096611,1,1.02255766233885,741
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Loktanella,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00134970257382024,1,1.02255766233885,742
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Loktanella,device=membrane}","{Classification=Rare}",0.00119328009009935,1,1.02255766233885,744
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Loktanella}","{Classification=Rare}",0.00143014842259098,1,1.02255766233885,745
"{taxa=Bacteria NA Proteobacteria Betaproteobacteria Burkholderiales Comamonadaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,748
"{taxa=Bacteria NA Proteobacteria Betaproteobacteria Burkholderiales Comamonadaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,749
"{taxa=Bacteria NA Proteobacteria Betaproteobacteria Burkholderiales Comamonadaceae NA,device=membrane}","{Classification=Rare}",0.00122456458684353,1,1.02255766233885,751
"{taxa=Bacteria NA Proteobacteria Betaproteobacteria Burkholderiales Comamonadaceae NA}","{Classification=Rare}",0.00143461763641158,1,1.02255766233885,752
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Aquibacter,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,755
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Aquibacter,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,756
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Aquibacter,device=membrane}","{Classification=Rare}",0.00122009537302293,1,1.02255766233885,758
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Aquibacter}","{Classification=Rare}",0.00143461763641158,1,1.02255766233885,759
"{taxa=Bacteria NA Bacteroidetes Bacteroidia Marinilabiliales Prolixibacteraceae Roseimarinus,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,762
"{taxa=Bacteria NA Bacteroidetes Bacteroidia Marinilabiliales Prolixibacteraceae Roseimarinus,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,763
"{taxa=Bacteria NA Bacteroidetes Bacteroidia Marinilabiliales Prolixibacteraceae Roseimarinus,device=membrane}","{Classification=Rare}",0.00122456458684353,1,1.02255766233885,765
"{taxa=Bacteria NA Bacteroidetes Bacteroidia Marinilabiliales Prolixibacteraceae Roseimarinus}","{Classification=Rare}",0.00143461763641158,1,1.02255766233885,766
"{taxa=Bacteria NA Proteobacteria Epsilonproteobacteria NA NA NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00105026524784025,1,1.02255766233885,769
"{taxa=Bacteria NA Proteobacteria Epsilonproteobacteria NA NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00120221851774054,1,1.02255766233885,770
"{taxa=Bacteria NA Proteobacteria Epsilonproteobacteria NA NA NA,device=membrane}","{Classification=Rare}",0.00123797222830532,1,1.02255766233885,772
"{taxa=Bacteria NA Proteobacteria Epsilonproteobacteria NA NA NA}","{Classification=Rare}",0.00143461763641158,1,1.02255766233885,773
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Chromatiales Woeseiaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,776
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Chromatiales Woeseiaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,777
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Chromatiales Woeseiaceae NA,device=membrane}","{Classification=Rare}",0.00123350301448472,1,1.02255766233885,779
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Chromatiales Woeseiaceae NA}","{Classification=Rare}",0.00143908685023218,1,1.02255766233885,780
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Chromatiales Granulosicoccaceae Granulosicoccus,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117093402099637,1,1.02255766233885,783
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Chromatiales Granulosicoccaceae Granulosicoccus,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00137651785674382,1,1.02255766233885,784
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Chromatiales Granulosicoccaceae Granulosicoccus,device=membrane}","{Classification=Rare}",0.00123350301448472,1,1.02255766233885,786
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Chromatiales Granulosicoccaceae Granulosicoccus}","{Classification=Rare}",0.00143908685023218,1,1.02255766233885,787
"{taxa=Bacteria NA Bacteroidetes Bacteroidia Marinilabiliales Marinifilaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,790
"{taxa=Bacteria NA Bacteroidetes Bacteroidia Marinilabiliales Marinifilaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,791
"{taxa=Bacteria NA Bacteroidetes Bacteroidia Marinilabiliales Marinifilaceae NA,device=membrane}","{Classification=Rare}",0.00122456458684353,1,1.02255766233885,793
"{taxa=Bacteria NA Bacteroidetes Bacteroidia Marinilabiliales Marinifilaceae NA}","{Classification=Rare}",0.00144355606405277,1,1.02255766233885,794
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Caulobacterales Caulobacteraceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00104132682019906,1,1.02255766233885,797
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Caulobacterales Caulobacteraceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00124691065594651,1,1.02255766233885,798
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Caulobacterales Caulobacteraceae NA,device=membrane}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,800
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Caulobacterales Caulobacteraceae NA}","{Classification=Rare}",0.00144355606405277,1,1.02255766233885,801
"{taxa=Bacteria NA Firmicutes NA NA NA NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00111283424132861,1,1.02255766233885,804
"{taxa=Bacteria NA Firmicutes NA NA NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00131841807707606,1,1.02255766233885,805
"{taxa=Bacteria NA Firmicutes NA NA NA NA,device=membrane}","{Classification=Rare}",0.00121115694538174,1,1.02255766233885,807
"{taxa=Bacteria NA Firmicutes NA NA NA NA}","{Classification=Rare}",0.00144355606405277,1,1.02255766233885,808
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Alteromonadales Colwelliaceae Colwellia,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00116199559335517,1,1.02255766233885,811
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Alteromonadales Colwelliaceae Colwellia,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00135417178764084,1,1.02255766233885,812
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Alteromonadales Colwelliaceae Colwellia,device=membrane}","{Classification=Rare}",0.00121115694538174,1,1.02255766233885,814
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Alteromonadales Colwelliaceae Colwellia}","{Classification=Rare}",0.00144355606405277,1,1.02255766233885,815
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Ulvibacter,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,818
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Ulvibacter,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,819
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Ulvibacter,device=membrane}","{Classification=Rare}",0.00123797222830532,1,1.02255766233885,821
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Ulvibacter}","{Classification=Rare}",0.00144802527787337,1,1.02255766233885,822
"{taxa=Bacteria NA Verrucomicrobia Verrucomicrobiae Verrucomicrobiales Rubritaleaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.0011217726689698,1,1.02255766233885,825
"{taxa=Bacteria NA Verrucomicrobia Verrucomicrobiae Verrucomicrobiales Rubritaleaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00132288729089666,1,1.02255766233885,826
"{taxa=Bacteria NA Verrucomicrobia Verrucomicrobiae Verrucomicrobiales Rubritaleaceae NA,device=membrane}","{Classification=Rare}",0.00123350301448472,1,1.02255766233885,828
"{taxa=Bacteria NA Verrucomicrobia Verrucomicrobiae Verrucomicrobiales Rubritaleaceae NA}","{Classification=Rare}",0.00144802527787337,1,1.02255766233885,829
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae Salinirepens,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00116199559335517,1,1.02255766233885,832
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae Salinirepens,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00136757942910263,1,1.02255766233885,833
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae Salinirepens,device=membrane}","{Classification=Rare}",0.00123797222830532,1,1.02255766233885,835
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae Salinirepens}","{Classification=Rare}",0.00144802527787337,1,1.02255766233885,836
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae Crocinitomix,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,839
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae Crocinitomix,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,840
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae Crocinitomix,device=membrane}","{Classification=Rare}",0.00123797222830532,1,1.02255766233885,842
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae Crocinitomix}","{Classification=Rare}",0.00145249449169397,1,1.02255766233885,843
"{taxa=Bacteria NA Proteobacteria Epsilonproteobacteria Campylobacterales NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00118881087627875,1,1.02255766233885,846
"{taxa=Bacteria NA Proteobacteria Epsilonproteobacteria Campylobacterales NA NA,device=membrane}","{Classification=Rare}",0.00119774930391995,1,1.02255766233885,847
"{taxa=Bacteria NA Proteobacteria Epsilonproteobacteria Campylobacterales NA NA}","{Classification=Rare}",0.00145249449169397,1,1.02255766233885,848
"{taxa=Eukaryota Bacillariophyta Bacillariophyta Mediophyceae Hemiaulales Hemiaulaceae NA,device=membrane}","{Classification=Rare}",0.00115752637953458,0.981060606060606,1.00319103994607,851
"{taxa=Eukaryota Bacillariophyta Bacillariophyta Mediophyceae Hemiaulales Hemiaulaceae NA}","{Classification=Rare}",0.00143014842259098,0.984615384615385,1.00682600599517,852
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Oceanospirillales Oceanospirillaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00113964952425219,1,1.02255766233885,854
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Oceanospirillales Oceanospirillaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00134523335999964,1,1.02255766233885,855
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Oceanospirillales Oceanospirillaceae NA,device=membrane}","{Classification=Rare}",0.00123797222830532,1,1.02255766233885,857
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Oceanospirillales Oceanospirillaceae NA}","{Classification=Rare}",0.00145696370551456,1,1.02255766233885,858
"{taxa=Bacteria NA Verrucomicrobia Opitutae NA NA NA,device=membrane}","{Classification=Rare}",0.00118881087627875,1,1.02255766233885,861
"{taxa=Bacteria NA Verrucomicrobia Opitutae NA NA NA}","{Classification=Rare}",0.00146143291933516,1,1.02255766233885,862
"{taxa=Bacteria NA Actinobacteria Actinobacteria Micrococcales Microbacteriaceae Candidatus_Aquiluna,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00103238839255787,1,1.02255766233885,864
"{taxa=Bacteria NA Actinobacteria Actinobacteria Micrococcales Microbacteriaceae Candidatus_Aquiluna,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00123350301448472,1,1.02255766233885,865
"{taxa=Bacteria NA Actinobacteria Actinobacteria Micrococcales Microbacteriaceae Candidatus_Aquiluna,device=membrane}","{Classification=Rare}",0.00121562615920233,1,1.02255766233885,867
"{taxa=Bacteria NA Actinobacteria Actinobacteria Micrococcales Microbacteriaceae Candidatus_Aquiluna}","{Classification=Rare}",0.00146143291933516,1,1.02255766233885,868
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Oceanospirillales Alcanivoracaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117540323481696,1,1.02255766233885,871
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Oceanospirillales Alcanivoracaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138098707056442,1,1.02255766233885,872
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Oceanospirillales Alcanivoracaceae NA,device=membrane}","{Classification=Rare}",0.00125584908358771,1,1.02255766233885,874
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Oceanospirillales Alcanivoracaceae NA}","{Classification=Rare}",0.00146590213315576,1,1.02255766233885,875
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Flavicella,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117093402099637,1,1.02255766233885,878
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Flavicella,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00137651785674382,1,1.02255766233885,879
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Flavicella,device=membrane}","{Classification=Rare}",0.00123350301448472,1,1.02255766233885,881
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Flavobacteriaceae Flavicella}","{Classification=Rare}",0.00146590213315576,1,1.02255766233885,882
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Alteromonadales Shewanellaceae Shewanella,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00118881087627875,1,1.02255766233885,885
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Alteromonadales Shewanellaceae Shewanella,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00139439471202621,1,1.02255766233885,886
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Alteromonadales Shewanellaceae Shewanella,device=membrane}","{Classification=Rare}",0.00125584908358771,1,1.02255766233885,888
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Alteromonadales Shewanellaceae Shewanella}","{Classification=Rare}",0.00146590213315576,1,1.02255766233885,889
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Sneathiellales NA NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00114858795189338,1,1.02255766233885,892
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Sneathiellales NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00134970257382024,1,1.02255766233885,893
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Sneathiellales NA NA,device=membrane}","{Classification=Rare}",0.00125584908358771,1,1.02255766233885,895
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Sneathiellales NA NA}","{Classification=Rare}",0.00147930977461755,1,1.02255766233885,896
"{taxa=Bacteria NA Chlamydiae Chlamydiia Parachlamydiales NA NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,899
"{taxa=Bacteria NA Chlamydiae Chlamydiia Parachlamydiales NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,900
"{taxa=Bacteria NA Chlamydiae Chlamydiia Parachlamydiales NA NA,device=membrane}","{Classification=Rare}",0.0012603182974083,1,1.02255766233885,902
"{taxa=Bacteria NA Chlamydiae Chlamydiia Parachlamydiales NA NA}","{Classification=Rare}",0.00147930977461755,1,1.02255766233885,903
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rickettsiales Rickettsiaceae Candidatus_Megaira,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,906
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rickettsiales Rickettsiaceae Candidatus_Megaira,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,907
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rickettsiales Rickettsiaceae Candidatus_Megaira,device=membrane}","{Classification=Rare}",0.00125137986976711,1,1.02255766233885,909
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Rickettsiales Rickettsiaceae Candidatus_Megaira}","{Classification=Rare}",0.00147930977461755,1,1.02255766233885,910
"{taxa=Archaea NA Euryarchaeota Thermoplasmata NA NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.001130711096611,1,1.02255766233885,913
"{taxa=Archaea NA Euryarchaeota Thermoplasmata NA NA NA,device=membrane}","{Classification=Rare}",0.0012692567250495,1,1.02255766233885,914
"{taxa=Archaea NA Euryarchaeota Thermoplasmata NA NA NA}","{Classification=Rare}",0.00148377898843814,1,1.02255766233885,915
"{taxa=Bacteria NA Kiritimatiellaeota Kiritimatiellae Kiritimatiellales NA NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,918
"{taxa=Bacteria NA Kiritimatiellaeota Kiritimatiellae Kiritimatiellales NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,919
"{taxa=Bacteria NA Kiritimatiellaeota Kiritimatiellae Kiritimatiellales NA NA,device=membrane}","{Classification=Rare}",0.0012603182974083,1,1.02255766233885,921
"{taxa=Bacteria NA Kiritimatiellaeota Kiritimatiellae Kiritimatiellales NA NA}","{Classification=Rare}",0.00148377898843814,1,1.02255766233885,922
"{taxa=Bacteria NA Proteobacteria Deltaproteobacteria Desulfobacterales NA NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00116199559335517,1,1.02255766233885,925
"{taxa=Bacteria NA Proteobacteria Deltaproteobacteria Desulfobacterales NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00136757942910263,1,1.02255766233885,926
"{taxa=Bacteria NA Proteobacteria Deltaproteobacteria Desulfobacterales NA NA,device=membrane}","{Classification=Rare}",0.00127819515269069,1,1.02255766233885,928
"{taxa=Bacteria NA Proteobacteria Deltaproteobacteria Desulfobacterales NA NA}","{Classification=Rare}",0.00148824820225874,1,1.02255766233885,929
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Holosporales NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00104579603401966,1,1.02255766233885,932
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Holosporales NA NA,device=membrane}","{Classification=Rare}",0.00123797222830532,1,1.02255766233885,933
"{taxa=Bacteria NA Proteobacteria Alphaproteobacteria Holosporales NA NA}","{Classification=Rare}",0.00148824820225874,1,1.02255766233885,934
"{taxa=Bacteria NA Lentisphaerae Lentisphaeria Victivallales NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00104132682019906,1,1.02255766233885,937
"{taxa=Bacteria NA Lentisphaerae Lentisphaeria Victivallales NA NA,device=membrane}","{Classification=Rare}",0.00124244144212592,1,1.02255766233885,938
"{taxa=Bacteria NA Lentisphaerae Lentisphaeria Victivallales NA NA}","{Classification=Rare}",0.00149271741607934,1,1.02255766233885,939
"{taxa=Bacteria NA Chloroflexi Anaerolineae Anaerolineales Anaerolineaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00110389581368741,1,1.02255766233885,942
"{taxa=Bacteria NA Chloroflexi Anaerolineae Anaerolineales Anaerolineaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00130947964943487,1,1.02255766233885,943
"{taxa=Bacteria NA Chloroflexi Anaerolineae Anaerolineales Anaerolineaceae NA,device=membrane}","{Classification=Rare}",0.0012603182974083,1,1.02255766233885,945
"{taxa=Bacteria NA Chloroflexi Anaerolineae Anaerolineales Anaerolineaceae NA}","{Classification=Rare}",0.00149271741607934,1,1.02255766233885,946
"{taxa=Bacteria NA Fibrobacteres Fibrobacteria Fibrobacterales Fibrobacteraceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,949
"{taxa=Bacteria NA Fibrobacteres Fibrobacteria Fibrobacterales Fibrobacteraceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,950
"{taxa=Bacteria NA Fibrobacteres Fibrobacteria Fibrobacterales Fibrobacteraceae NA,device=membrane}","{Classification=Rare}",0.0012692567250495,1,1.02255766233885,952
"{taxa=Bacteria NA Fibrobacteres Fibrobacteria Fibrobacterales Fibrobacteraceae NA}","{Classification=Rare}",0.00149271741607934,1,1.02255766233885,953
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Cellvibrionales Halieaceae Parahaliea,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00115752637953458,1,1.02255766233885,956
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Cellvibrionales Halieaceae Parahaliea,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00136311021528203,1,1.02255766233885,957
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Cellvibrionales Halieaceae Parahaliea,device=membrane}","{Classification=Rare}",0.00125584908358771,1,1.02255766233885,959
"{taxa=Bacteria NA Proteobacteria Gammaproteobacteria Cellvibrionales Halieaceae Parahaliea}","{Classification=Rare}",0.00149271741607934,1,1.02255766233885,960
"{taxa=Eukaryota Bacillariophyta Bacillariophyta Coscinodiscophyceae Chaetocerotales NA NA,device=membrane}","{Classification=Rare}",0.00121562615920233,0.941176470588235,0.962407211613035,963
"{taxa=Eukaryota Bacillariophyta Bacillariophyta Coscinodiscophyceae Chaetocerotales NA NA}","{Classification=Rare}",0.00142120999494979,0.949253731343284,0.970666676488818,964
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117093402099637,0.992424242424242,1.01481101338174,966
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00137651785674382,0.993548387096774,1.01596051613021,967
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae NA,device=membrane}","{Classification=Rare}",0.0012647875112289,0.992982456140351,1.01538181909437,969
"{taxa=Bacteria NA Bacteroidetes Flavobacteriia Flavobacteriales Crocinitomicaceae NA}","{Classification=Rare}",0.00149271741607934,0.994047619047619,1.01647100958683,970
"{taxa=Bacteria NA Verrucomicrobia Verrucomicrobiae Verrucomicrobiales Verrucomicrobiaceae Luteolibacter,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00104579603401966,1,1.02255766233885,973
"{taxa=Bacteria NA Verrucomicrobia Verrucomicrobiae Verrucomicrobiales Verrucomicrobiaceae Luteolibacter,device=membrane}","{Classification=Rare}",0.00130947964943487,1,1.02255766233885,974
"{taxa=Bacteria NA Verrucomicrobia Verrucomicrobiae Verrucomicrobiales Verrucomicrobiaceae Luteolibacter}","{Classification=Rare}",0.00150165584372053,1,1.02255766233885,975
"{taxa=Eukaryota Hacrobia Picozoa NA NA NA NA,device=membrane}","{Classification=Rare}",0.00127372593887009,0.996503496503496,1.01898228589711,978
"{taxa=Eukaryota Hacrobia Picozoa NA NA NA NA}","{Classification=Rare}",0.00150165584372053,0.997032640949555,1.01952336660491,979
"{taxa=Bacteria NA Bacteroidetes Saprospiria Saprospirales NA NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117093402099637,0.992424242424242,1.01481101338174,981
"{taxa=Bacteria NA Bacteroidetes Saprospiria Saprospirales NA NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00137651785674382,0.993548387096774,1.01596051613021,982
"{taxa=Bacteria NA Bacteroidetes Saprospiria Saprospirales NA NA,device=membrane}","{Classification=Rare}",0.00127372593887009,0.993031358885017,1.01543182497063,984
"{taxa=Bacteria NA Bacteroidetes Saprospiria Saprospirales NA NA}","{Classification=Rare}",0.00150165584372053,0.994082840236686,1.01650702528359,985
"{taxa=Bacteria NA Bacteroidetes Cytophagia Cytophagales Cytophagaceae NA,device=membrane,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00117987244863756,1,1.02255766233885,988
"{taxa=Bacteria NA Bacteroidetes Cytophagia Cytophagales Cytophagaceae NA,Sequencing_platform=Hiseq 2500 Rapid}","{Classification=Rare}",0.00138545628438501,1,1.02255766233885,989
